White Player,Black Player,White Depth,Black Depth,White Turn Time,Black Turn Time,Number of Moves,Winning Player
Minimax AI,Stockfish AI,2.0,1.0,1.1542668342590332,5.856467723846436,84,black
Minimax AI,Stockfish AI,2.0,1.0,1.5130634307861328,5.760317802429199,72,black
Minimax AI,Stockfish AI,2.0,1.0,2.987104892730713,13.722815990447998,180,black
Minimax AI,Stockfish AI,2.0,1.0,1.7698111534118652,6.33328104019165,86,black
Minimax AI,Stockfish AI,2.0,1.0,2.262403726577759,8.864133596420288,118,black
Minimax AI,Stockfish AI,2.0,1.0,2.407976150512696,9.21668529510498,130,black
Minimax AI,Stockfish AI,2.0,1.0,1.2987630367279053,4.956336498260498,70,black
Minimax AI,Stockfish AI,2.0,1.0,1.1000332832336426,11.565996646881104,62,black
Minimax AI,Stockfish AI,2.0,1.0,2.2608354091644287,14.901134252548218,108,black
Minimax AI,Stockfish AI,2.0,1.0,1.4477553367614746,5.816260099411011,64,black
Minimax AI,Stockfish AI,3.0,1.0,5.789077520370483,5.825448036193848,84,black
Minimax AI,Stockfish AI,3.0,1.0,28.43079781532288,17.22743797302246,248,black
Minimax AI,Stockfish AI,3.0,1.0,11.847769737243652,8.672008752822876,127,white
Minimax AI,Stockfish AI,3.0,1.0,10.206775188446043,6.068353652954102,88,black
Minimax AI,Stockfish AI,3.0,1.0,2.8440051078796387,2.117931365966797,22,black
Minimax AI,Stockfish AI,3.0,1.0,5.978441476821899,4.206270694732666,60,black
Minimax AI,Stockfish AI,3.0,1.0,11.551060199737549,9.053438901901243,122,black
Minimax AI,Stockfish AI,3.0,1.0,9.017791271209717,7.551169157028198,72,black
Minimax AI,Stockfish AI,3.0,1.0,8.295492172241211,8.021127939224243,70,black
Minimax AI,Stockfish AI,3.0,1.0,9.62274718284607,5.572807788848877,66,black
Minimax AI,Stockfish AI,4.0,1.0,150.07065558433533,7.581136703491211,110,black
Minimax AI,Stockfish AI,4.0,1.0,99.19170379638672,3.065915584564209,44,black
Minimax AI,Stockfish AI,4.0,1.0,147.75047135353088,4.588030815124512,66,black
Minimax AI,Stockfish AI,4.0,1.0,590.5090262889862,10.645370244979858,154,black
Minimax AI,Stockfish AI,4.0,1.0,169.38375067710876,6.042360782623291,88,black
Minimax AI,Stockfish AI,4.0,1.0,169.98948693275452,6.439260959625244,92,black
Minimax AI,Stockfish AI,4.0,1.0,329.84923672676086,8.609789848327637,124,black
Minimax AI,Stockfish AI,4.0,1.0,177.5390625,8.259698629379272,114,black
Minimax AI,Stockfish AI,4.0,1.0,109.59931373596191,4.382282257080078,56,black
Minimax AI,Stockfish AI,4.0,1.0,289.874977350235,13.7798330783844,190,draw
Minimax AI,Stockfish AI,5.0,1.0,727.7619917392731,5.693415641784668,80,black
Minimax AI,Stockfish AI,5.0,1.0,572.6491265296936,5.292888879776001,74,black
Minimax AI,Stockfish AI,5.0,1.0,1084.489786863327,27.69512176513672,390,black
human,human,,,31.15786838531494,22.973604440689087,17,white
human,human,,,37.49477458000183,19.16486406326294,15,white
human,human,,,33.185287952423096,30.6507351398468,15,white
human,human,,,23.22566151618957,31.143250226974487,15,white
human,human,,,17.32520341873169,21.79781174659729,15,white
human,human,,,20.37359929084778,21.687620878219604,15,white
Minimax AI,Stockfish AI,3.0,3.0,16.085968255996704,10.339460372924805,150,black
human,human,,,39.960681676864624,54.750584840774536,15,white
Stockfish AI,Minimax AI,6.0,3.0,3.9427783489227295,3.844855785369873,55,white
human,human,,,73.13941836357117,61.380874156951904,15,white
Random AI,MCTS AI,,100.0,0.0009996891021728,141.73137021064758,130,black
Random AI,MCTS AI,,100.0,0.0019998550415039062,202.18442487716675,279,draw
